seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
17,3,Florescent,ridge,full_mfcs,1.0,1.76,0.18715116448127184,0.08675443787857072
17,4,Florescent,ridge,full_ex,1.0,0.48,0.10070595910204963,0.10081891501979953
17,4,Florescent,ridge,full_1fcs,1.0,0.68,0.10070595910204963,0.10081891501979953
17,4,Florescent,ridge,full_mfcs,1.0,0.84,0.10070595910204963,0.10081891501979953
17,5,Florescent,ridge,full_ex,1.0,0.48,0.10081886751631838,0.051280342946872545
17,5,Florescent,ridge,full_1fcs,1.0,0.72,0.10081886751631838,0.051280342946872545
17,5,Florescent,ridge,full_mfcs,1.0,0.86,0.10081886751631838,0.051280342946872545
18,1,Florescent,ridge,full_ex,1.0,0.84,0.41822758033088514,0.7668676452798847
18,1,Florescent,ridge,full_1fcs,0.0,0.9400000000000001,0.41822758033088514,0.7668676452798847
18,1,Florescent,ridge,full_mfcs,0.0,0.9400000000000001,0.41822758033088514,0.7668676452798847
18,2,Florescent,ridge,full_ex,1.0,0.62,0.10397614263167053,0.19171807234757188
18,2,Florescent,ridge,full_1fcs,1.0,0.44,0.10397614263167053,0.19171807234757188
18,2,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.10397614263167053,0.19171807234757188
18,3,Florescent,ridge,full_ex,1.0,0.62,0.13628327748990926,0.18926463700016705
18,3,Florescent,ridge,full_1fcs,1.0,0.5,0.13628327748990926,0.18926463700016705
18,3,Florescent,ridge,full_mfcs,1.0,0.56,0.13628327748990926,0.18926463700016705
18,4,Florescent,ridge,full_ex,1.0,0.6,0.14222422642914323,0.25865424339148224
18,4,Florescent,ridge,full_1fcs,1.0,0.4,0.14222422642914323,0.25865424339148224
18,4,Florescent,ridge,full_mfcs,1.0,0.6,0.14222422642914323,0.25865424339148224
18,5,Florescent,ridge,full_ex,1.0,0.78,0.29798480916629067,0.18314533313328407
18,5,Florescent,ridge,full_1fcs,1.0,0.44,0.29798480916629067,0.18314533313328407
18,5,Florescent,ridge,full_mfcs,1.0,0.78,0.29798480916629067,0.18314533313328407
19,1,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.20867834136642816,0.24084090122041016
19,1,Florescent,ridge,full_1fcs,1.0,1.28,0.20867834136642816,0.24084090122041016
19,1,Florescent,ridge,full_mfcs,1.0,1.28,0.20867834136642816,0.24084090122041016
