seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
12,3,Fluorescent,ridge,full_1fcs,1.0,2.22,0.9353213664053539,1.4886804705580539
12,3,Fluorescent,ridge,full_mfcs,1.0,1.9000000000000001,0.9353213664053539,1.4886804705580539
12,4,Fluorescent,ridge,full_ex,1.0,0.92,0.5644054110503585,0.28223714581746784
12,4,Fluorescent,ridge,full_1fcs,1.0,1.08,0.5644054110503585,0.28223714581746784
12,4,Fluorescent,ridge,full_mfcs,1.0,1.2,0.5644054110503585,0.28223714581746784
12,5,Fluorescent,ridge,full_ex,1.0,1.08,0.4544990570218401,0.2735133107996067
12,5,Fluorescent,ridge,full_1fcs,1.0,2.22,0.4544990570218401,0.2735133107996067
12,5,Fluorescent,ridge,full_mfcs,1.0,2.22,0.4544990570218401,0.2735133107996067
13,1,Fluorescent,ridge,full_ex,1.0,1.1400000000000001,0.2866508510539668,0.2139289864399912
13,1,Fluorescent,ridge,full_1fcs,1.0,0.8200000000000001,0.2866508510539668,0.2139289864399912
13,1,Fluorescent,ridge,full_mfcs,1.0,0.8200000000000001,0.2866508510539668,0.2139289864399912
13,2,Fluorescent,ridge,full_ex,1.0,1.26,0.4544137621011431,0.2523582948366753
13,2,Fluorescent,ridge,full_1fcs,1.0,1.28,0.4544137621011431,0.2523582948366753
13,2,Fluorescent,ridge,full_mfcs,1.0,1.58,0.4544137621011431,0.2523582948366753
13,3,Fluorescent,ridge,full_ex,1.0,1.18,0.3681484264791736,0.2250476616080737
13,3,Fluorescent,ridge,full_1fcs,1.0,1.0,0.3681484264791736,0.2250476616080737
13,3,Fluorescent,ridge,full_mfcs,1.0,1.18,0.3681484264791736,0.2250476616080737
13,4,Fluorescent,ridge,full_ex,1.0,1.12,0.4516418509941466,0.226364390804769
13,4,Fluorescent,ridge,full_1fcs,1.0,1.0,0.4516418509941466,0.226364390804769
13,4,Fluorescent,ridge,full_mfcs,1.0,1.0,0.4516418509941466,0.226364390804769
13,5,Fluorescent,ridge,full_ex,1.0,1.0,0.26410100997771313,0.22274181330182424
13,5,Fluorescent,ridge,full_1fcs,1.0,0.84,0.26410100997771313,0.22274181330182424
13,5,Fluorescent,ridge,full_mfcs,1.0,1.0,0.26410100997771313,0.22274181330182424
14,1,Fluorescent,ridge,full_ex,1.0,1.3,0.6735860688065629,0.16459046397026353
14,1,Fluorescent,ridge,full_1fcs,0.0,1.1,0.6735860688065629,0.16459046397026353
14,1,Fluorescent,ridge,full_mfcs,0.0,1.1,0.6735860688065629,0.16459046397026353
14,2,Fluorescent,ridge,full_ex,1.0,1.32,0.3854572626840248,0.2525473875726394
14,2,Fluorescent,ridge,full_1fcs,1.0,1.52,0.3854572626840248,0.2525473875726394
14,2,Fluorescent,ridge,full_mfcs,1.0,1.52,0.3854572626840248,0.2525473875726394
14,3,Fluorescent,ridge,full_ex,1.0,1.42,0.7769036899361763,0.1679399597295297
14,3,Fluorescent,ridge,full_1fcs,0.0,0.96,0.7769036899361763,0.1679399597295297
14,3,Fluorescent,ridge,full_mfcs,0.0,1.22,0.7769036899361763,0.1679399597295297
14,4,Fluorescent,ridge,full_ex,1.0,1.34,0.6086841627535775,0.2982623417211632
14,4,Fluorescent,ridge,full_1fcs,1.0,0.96,0.6086841627535775,0.2982623417211632
14,4,Fluorescent,ridge,full_mfcs,1.0,1.24,0.6086841627535775,0.2982623417211632
14,5,Fluorescent,ridge,full_ex,1.0,1.18,0.48947630736481196,0.2515171986124881
14,5,Fluorescent,ridge,full_1fcs,1.0,1.04,0.48947630736481196,0.2515171986124881
14,5,Fluorescent,ridge,full_mfcs,1.0,1.18,0.48947630736481196,0.2515171986124881
15,1,Fluorescent,ridge,full_ex,1.0,0.7000000000000001,0.4247272314692233,0.7454998219771429
15,1,Fluorescent,ridge,full_1fcs,1.0,0.96,0.4247272314692233,0.7454998219771429
15,1,Fluorescent,ridge,full_mfcs,1.0,0.96,0.4247272314692233,0.7454998219771429
15,2,Fluorescent,ridge,full_ex,0.0,0.66,0.506558859441187,0.835936590546916
15,2,Fluorescent,ridge,full_1fcs,1.0,1.1,0.506558859441187,0.835936590546916
15,2,Fluorescent,ridge,full_mfcs,1.0,1.48,0.506558859441187,0.835936590546916
15,3,Fluorescent,ridge,full_ex,1.0,0.6,0.24083158074988442,0.2767926302034431
15,3,Fluorescent,ridge,full_1fcs,1.0,0.72,0.24083158074988442,0.2767926302034431
15,3,Fluorescent,ridge,full_mfcs,1.0,1.04,0.24083158074988442,0.2767926302034431
15,4,Fluorescent,ridge,full_ex,1.0,0.72,0.6358960983413116,0.41433327694379707
15,4,Fluorescent,ridge,full_1fcs,1.0,1.08,0.6358960983413116,0.41433327694379707
15,4,Fluorescent,ridge,full_mfcs,1.0,1.06,0.6358960983413116,0.41433327694379707
15,5,Fluorescent,ridge,full_ex,1.0,0.68,0.6183873829017726,0.28410339720545064
15,5,Fluorescent,ridge,full_1fcs,1.0,1.3,0.6183873829017726,0.28410339720545064
15,5,Fluorescent,ridge,full_mfcs,1.0,1.74,0.6183873829017726,0.28410339720545064
